6959,8239,8239,2095,1839,47,58158,53550,54062,45870,40750,42030,36910,36654,33582,33582,34094,29998,25134,23342,14638,18478,18734,29230,27182,28462,33838,36654,37678,33070,34862,39982,49710,55086,52270,49198,40494,30766,36398,38702,34350,36910,38190,38446,49710,52526,61230,62254,3631,10799,20527,32559,46639,56111,7984,4400,19761,47921,63025,3378,7986,20786,28466,41010,52530,53554,56114,45874,49714,45874,45874,42802,32050,22578,63281,55089,39985,25649,16689,561,50224,58415,53550,48942,42798,37422,32302,33326,33838,33326,29486,22830,21550,19758,19758,15150,15150,9006,13870,13358,9006,10542,12590,14638,17710,18734,12078,8238,4398,6702,6702,4910,6190,6190,3630,1326,2094,64557,64557,2094
10799,10031,7727,2863,1327,60974,54830,51502,49198,48942,49966,42286,41774,39214,37934,34094,29230,29998,28462,23086,19758,25902,29486,28718,28462,27182,35374,43054,38446,39982,39726,48430,54830,54574,53294,44078,39214,31022,25390,22574,24878,22830,31790,35118,46894,51502,54062,55598,64302,5167,14639,16687,36399,41775,8496,2352,12081,35889,43313,49457,53297,57393,4658,16946,27698,31282,37682,34610,32050,30258,24882,18994,12338,62257,51761,37681,26417,17457,5169,56368,41520,56367,43566,43822,39726,41518,33326,32302,29998,30254,26414,26414,23598,16942,14638,17966,13102,15918,9006,11310,8750,9774,8750,14894,12334,9774,6958,5166,2862,5678,5422,5422,2350,2606,46,3374,1326,64301,65325,60461
12591,6447,3375,2607,2095,58414,54318,55854,52782,46638,45870,44078,45870,42798,38958,37166,32302,30510,26670,20014,20526,24366,32302,34094,36398,38190,41774,42542,42286,44846,46126,51246,57646,57390,54830,45102,33582,25646,25902,19758,23342,23854,30766,36398,43054,56366,58414,59182,64302,4655,11311,17199,27183,39471,63791,62511,62768,25649,34865,35889,37937,47153,59953,2610,19506,24114,27442,25906,24114,25138,15154,4146,63793,56369,38961,29489,15153,7985,64304,52272,36144,57391,43566,42798,40238,36654,31790,31022,26414,28462,22062,26158,20782,17454,10542,10286,11566,10030,6958,3886,1838,4910,6958,8750,11822,6958,5678,3886,4910,4654,3630,5422,1070,65325,558,65325,64045,1326,61997,63789
13871,8495,5935,4399,63022,61230,56622,48430,47918,46382,38702,40750,45614,39982,34862,34862,32558,25646,24110,23086,25134,26414,31790,33838,36142,39470,34862,39726,45870,44846,48174,55342,56366,55854,55598,46126,36910,30510,22318,18734,21294,20526,31790,43310,51246,58926,64046,5167,65070,11055,15663,22063,29231,35887,64047,56111,3121,28209,41009,46897,57905,64049,12338,24882,56114,50482,54578,47922,56626,54322,50482,53298,48434,36658,13618,63537,50225,42801,26929,25905,63792,37935,43054,43310,34350,35118,31278,31278,32558,25902,22574,18222,18990,16174,13102,8750,9262,6446,7982,7982,5678,2094,4398,3118,2862,2862,2350,3118,5166,4142,3118,4654,64813,62253,60461,65325,63533,61997,63277,61485
10543,14383,7983,1839,303,53806,52270,42798,42286,38958,36142,40494,40750,34094,29486,24622,22830,16942,17198,13358,15918,21550,25646,29486,34094,35374,37422,36142,43822,50478,45870,54318,58926,57390,55342,49454,35886,32302,29230,28974,33838,40494,43054,53294,64558,3631,11823,15919,26415,28975,33071,37167,47663,55343,64559,55599,18737,58929,15154,21042,37170,39218,62514,13107,46643,49715,47923,46387,42803,48179,46131,42035,42035,12595,57650,34354,15154,4402,51761,37937,15409,33071,38958,37166,37422,32302,31534,30254,28974,27182,17966,16686,19758,14126,8494,7982,5934,4398,7214,8750,8494,2862,3374,2094,6446,3886,1070,64301,814,2862,2606,6958,64557,2606,64301,2606,63021,58925,59693,61229
16687,16943,12335,1839,62766,49710,46894,41006,35374,37678,37678,32558,36910,26670,21806,11054,13614,12078,6446,8494,8494,16942,22830,24110,28206,32558,34350,31790,37678,40750,44078,53550,55342,54318,48942,42542,34862,26926,33070,37422,39214,46894,57134,58414,559,5167,14127,17199,28207,36655,39215,44335,51759,54831,58927,50223,8753,58929,11570,20530,28210,43570,62002,7475,38963,37683,50739,46131,48691,47923,44851,38707,37427,13619,57906,34098,11570,818,44337,31537,2609,32815,44590,39470,38702,35630,32046,31790,26926,28718,21806,15150,19246,10798,12334,8494,11822,7982,8750,4142,2350,1326,2350,2350,302,46,3374,1582,65069,3374,3630,65069,61997,4654,3118,64557,60973,63277,61485,58669
26159,19503,12591,5167,63278,55854,46382,40494,37166,33838,28206,28206,26414,21038,17966,7214,5678,58925,558,62509,2350,6190,10542,18734,24878,25902,25646,24366,32046,35118,32814,36142,38190,39726,34862,31534,25902,27694,24878,40750,50734,56622,57902,59182,303,5935,7215,12591,24879,32303,39215,47663,49199,55855,54575,48175,62000,42289,2354,26674,48178,59954,53042,64050,27187,35891,59187,2357,20790,2102,50228,33331,27699,3891,56882,2355,1331,2099,18482,23089,52272,16431,44590,42030,38958,35118,36910,33838,26926,23342,22062,17966,16686,8238,5934,9006,5166,6446,7726,10286,1070,3374,1838,1838,64045,64557,61997,814,62509,46,2094,65325,64301,2862,558,62509,63533,64301,60973,56877
23855,15663,14639,11823,59950,55086,48174,41518,34606,33326,32558,28718,27694,14638,7982,5422,61997,57645,48429,56109,61229,59181,62765,8494,14638,19758,19246,22830,22318,31790,31534,29230,27182,28718,32814,22062,18222,18990,28718,36654,43822,52014,55342,56878,59438,60718,559,4143,27951,33583,47151,47663,39215,45871,51759,40751,47920,23857,17202,43571,14644,53300,60211,53298,13619,15923,22068,43835,41021,7230,7737,47411,6963,56370,57650,12341,43316,22069,29491,16689,40240,16175,43822,38446,36654,37166,32814,28718,26158,25390,18990,12078,13358,11822,11054,7982,5166,5678,3374,2094,6446,2094,1070,64045,60717,61997,63021,63021,65325,1582,558,814,3374,63533,64301,60205,61485,59693,62253,59949
28463,21807,12079,6191,62766,54062,50734,50734,42286,37934,35886,28974,23598,20270,11822,3630,60973,51245,51245,50733,56109,53549,64301,5422,9518,14638,17710,14638,18990,23854,24366,21294,20782,18734,18222,13102,13870,18478,22830,31022,35374,45870,52526,50478,50222,53294,55854,64302,14895,29487,39471,45359,34863,32047,36655,21039,25136,10801,3378,27187,25652,64052,3636,34098,56114,4403,5940,7225,26684,28475,63542,46387,55090,43314,54066,16437,23349,9012,45362,15665,9520,11055,42030,41774,38190,34350,33070,28718,27694,22574,21550,13358,10798,7726,8750,8494,5678,3118,1838,3374,2350,46,302,63533,63533,46,61741,62509,1582,64813,558,46,65325,65069,65069,64557,63021,59181,57645,59181
30511,23087,13103,6447,61486,54574,51758,42542,45102,45102,37166,39982,29998,18990,11054,64301,58669,50733,50221,49453,53805,56877,62765,11054,11822,13614,15406,14382,13358,17966,16686,13358,13102,8494,6446,12590,10030,11054,16174,20014,28462,34094,36142,43054,41774,41774,48686,56366,1327,20271,28975,29999,26159,28719,29999,12079,3888,50224,36401,28466,18227,56115,46643,19762,33074,49970,55091,7734,48182,41782,5430,17459,35378,26418,37170,16180,63283,58674,13874,63280,65327,7983,44590,43566,35374,35630,30766,28718,25646,20782,17966,14638,5934,9518,6446,5678,6190,6446,3374,5422,1326,61997,61485,64557,61997,64813,59693,63789,2094,64301,302,302,558,3630,61741,65325,60461,58413,57645,57389
27183,16431,11823,5423,58670,53550,46126,49966,47662,41006,38702,32814,24110,19502,8494,1838,57389,52781,55597,50989,51757,58157,1070,12334,17454,17454,17966,18222,16174,13870,12334,8750,6958,7726,5422,6446,6190,6446,12078,15150,21038,29742,32046,41262,35374,37678,44846,51502,62254,9519,15151,28719,25135,30255,31279,15663,65327,32560,20529,2354,65074,48947,35635,8242,10546,24882,12851,19765,34359,56,51767,28467,17202,12594,17970,16436,29748,34099,45618,63792,51759,1583,39214,38190,35630,34606,30254,25134,21038,22830,15406,8750,11822,7214,11054,9518,3374,5934,64557,7214,1838,64045,2606,62509,60461,58669,62509,60973,60205,64557,63277,302,63789,64557,1070,63021,59949,59181,58925,53805
22831,17967,11567,6959,52782,45870,44590,46638,51758,42542,35630,31022,16942,10030,2862,1070,65325,60717,55085,51757,57901,63533,7726,14894,16174,20014,15662,11054,11054,7214,3886,2350,6190,7982,7726,8750,8750,6702,11054,14638,15662,18734,25134,30766,39214,43054,50478,48174,53806,56366,60462,3631,22831,26415,17967,17199,51247,7216,60719,55087,47408,45875,54067,3378,4146,62769,11569,5680,14649,50752,6977,40502,50738,55089,28465,19763,5430,7222,31029,26929,31279,58414,45358,36398,35886,30766,25390,22830,25134,16430,18222,12334,10030,10798,6702,7982,4142,2606,1326,64557,1582,62509,1070,64813,64045,58669,60717,64301,65069,60717,62509,63021,64045,61997,60973,64045,61485,57901,55341,53549
23087,9775,4911,64558,58414,50990,45870,49198,47918,48430,35118,30254,22062,7726,1070,3886,3886,4654,558,56621,60461,1326,17710,17966,20014,15662,13358,13614,9518,5166,3374,64301,3886,6702,7470,9774,11822,12078,10030,11822,15918,20782,24110,29486,35118,43054,50478,50222,51246,46382,50734,50990,11311,21551,16687,11311,22831,27951,17455,7215,19247,7729,59955,48179,59443,34866,50223,14895,8497,60989,49985,57407,12094,11315,52783,23856,50997,6454,56117,27443,4143,45102,37934,40494,33838,32814,26414,23342,21550,16174,18734,10030,8238,8750,5934,4910,46,1326,64813,1070,814,61997,61997,60717,59949,56365,60973,59693,62509,61485,57389,56109,58669,55853,60461,61741,57389,58157,55597,55085
22063,8495,3119,63278,55854,47406,46382,49198,48942,45102,37934,23342,19246,3630,1582,6958,7214,4910,2094,59693,59949,6702,12334,18478,20526,20014,19246,10286,10286,6446,10030,6702,1838,4910,9262,16686,14126,12846,11566,11310,10798,18222,17198,30510,37678,45614,47918,46382,48430,48174,48942,49966,58414,4655,5167,6191,6703,13103,4655,7983,6447,17199,64049,3124,21044,17204,31793,17455,14895,37939,56127,23105,25153,22589,19249,30767,58162,61749,54837,12853,14128,39982,39726,34094,30510,31278,24878,23342,19758,18478,17710,10030,6958,8494,3886,65325,61741,63533,64301,65069,65325,62765,61997,62765,60205,61485,59181,61741,60205,59693,63021,57389,59181,58669,58669,57389,57901,55597,55853,57389
12079,12079,815,58670,52782,50478,43822,42542,47150,48174,35118,31022,17198,10030,13614,9006,6190,8238,1582,64813,46,1070,16686,19502,22062,22062,15406,10798,10542,8494,11054,7470,1838,3118,7726,9518,8238,9006,9262,5678,9518,8750,17198,28462,33070,39470,45870,50478,47918,47150,41774,42030,48430,56622,63022,60974,47,4143,1839,1839,57646,62510,26927,39218,64819,13620,15412,61744,6191,23855,54583,19264,51776,47936,23097,10544,18736,7221,41781,41013,28723,59438,35118,34606,30254,25902,18222,16430,14894,11822,13102,9774,11054,6190,2350,46,1070,1326,64813,63533,558,814,64301,64301,59437,57133,58413,59437,57645,57389,58413,53549,56877,57389,59437,57901,58157,50733,53805,51757
12847,65070,63790,55854,51502,44078,41774,43310,45614,43054,39982,27182,16686,12334,13358,12334,12590,10030,3630,58413,59181,63277,2862,22062,23854,19502,13614,10798,5934,10542,11054,9262,3886,1582,3374,5934,4142,1326,64557,46,1582,3630,11054,15662,26414,33326,42286,42798,48942,47662,42798,39214,42030,44334,49454,61486,65326,47,64558,59950,60206,48942,51502,36655,59186,55347,6452,57395,36400,12335,10288,5179,59455,24128,57151,7734,61487,42802,41269,34101,17461,40752,41518,33838,27438,28206,19758,20270,14894,15406,12078,9262,6958,4398,1838,1838,2606,1070,65069,46,60717,64045,1070,62253,60205,63533,57901,58413,56877,60973,55085,55341,51245,54829,55085,53549,53293,54317,55597,50221
10287,1327,63790,56622,47150,43054,37422,43566,43566,39726,36398,28974,19246,13102,17710,11566,14894,3374,60205,58925,53293,58413,64813,6958,15150,17454,10798,5422,2350,5934,11054,3374,1070,59181,61997,62253,62253,46,65069,63277,57133,558,3118,12078,17454,27950,32046,42286,44078,44334,40238,38190,36910,41006,43310,61486,59182,63022,3119,58414,56622,51502,48174,58158,1840,7987,51251,61491,31027,64559,9263,32561,60220,42047,62783,52798,51763,23344,32820,30517,25909,55603,14127,31022,26158,23598,20014,16430,14894,9518,10542,6958,4142,1326,814,46,63789,62253,59949,64301,60461,62253,61485,61997,58157,61997,54829,58925,57645,54317,58413,53805,53037,49965,50989,52269,49709,54317,52269,49453
6191,559,54574,55598,48174,43054,36654,42542,42542,37678,34606,22318,17710,18222,9774,6958,63021,58157,53805,48173,46125,47149,54061,62509,2862,62509,302,61485,64557,302,65069,64813,61997,56109,53805,63789,57133,58157,58413,62765,59949,65069,4910,6190,14382,20782,31534,36654,47406,43054,42542,40750,38958,43566,44846,49454,60462,60206,64302,57390,52270,52270,51758,52270,57646,8752,25907,41011,49459,14643,48175,11567,7475,58941,27199,41023,44349,27698,37681,14389,17717,9525,40753,59950,32046,23598,16430,10542,12334,9774,8238,4398,2862,3118,63789,1582,59949,61741,61229,62253,59181,57133,59949,58925,53293,57901,57901,54829,54061,51501,56877,53037,52013,52781,50221,50733,48685,50477,45869,47917
7471,815,59438,50478,48430,44078,39982,38446,40238,39214,39470,23342,22062,12334,2862,64045,51501,54829,49709,47149,47149,48173,51501,54829,54061,56621,50733,54573,58669,1326,60205,59693,55085,55085,56365,56365,57645,55341,58413,59949,58669,58157,62253,63789,6958,14894,27438,34862,37166,44590,40750,42798,35374,38702,37422,41006,49710,53038,59182,54830,50990,49198,51246,47918,52270,61486,33584,15155,40755,44851,60722,48943,18479,56628,1342,65342,3135,20796,50225,25651,11573,15157,47924,62255,51758,32558,18222,12078,11566,8494,6958,65069,1838,3374,61997,64301,65069,56621,59437,60717,58925,58925,57645,56877,55853,57901,53037,55597,58157,53805,56365,49709,50733,50733,47917,49197,50221,47149,47405,43053
4911,62254,59950,58926,53038,46126,43054,39214,36398,34606,35630,31790,14638,16942,3630,59949,41261,42029,48685,42797,47149,42797,45869,49709,45869,46637,46893,43821,54829,59181,58669,60461,60205,59181,58925,59693,58413,57645,56109,57133,56621,61229,64045,3374,10542,13614,20782,29230,38958,38958,33838,37422,34094,35886,34350,36142,42542,50222,50990,58414,52014,49966,53294,48686,53550,52526,58670,44336,12851,33331,42035,57394,43055,28207,12342,53821,22078,21822,25147,50993,37172,7989,8757,32563,12335,47150,38446,17966,8238,8750,3630,6190,1326,61485,65325,62765,63021,56877,59949,60461,55597,52269,59181,55341,53549,55085,55597,52269,52781,51245,51757,50733,51757,51501,47149,48429,47405,48941,47149,45869
4655,62766,56878,58926,55854,44078,40494,37678,36910,35374,35118,25390,21806,13102,1582,55597,40749,43309,37677,43821,44589,37933,42541,42029,46381,47405,46381,46381,53549,57901,59693,52269,59693,64045,64557,60205,62253,59949,61997,61229,59437,63789,558,6702,8238,12590,14894,24110,27182,29230,31022,32558,32558,30254,32302,36398,46382,48686,53806,55854,50222,50734,47662,48942,50734,51758,50222,63022,41520,10547,24115,32819,63026,49711,37935,26423,41533,11838,17982,58938,38963,63540,1077,58420,58929,59438,45614,38702,26926,14382,6958,8494,2606,3374,3886,63021,62253,63277,61485,60973,57901,57389,56877,58157,56877,54829,54317,53549,55853,54829,51501,49709,50221,48173,50989,50477,45357,46125,46637,43309
3375,4143,63022,61230,55086,41006,40238,34094,37934,36654,34862,22830,22062,11054,65069,49709,40749,38701,40749,41261,44845,44333,45357,47405,44845,51245,47405,49965,51757,55853,56877,56621,64301,62765,1070,3630,3630,58669,64301,61485,61997,46,5934,12590,12846,15918,16942,14382,21550,17454,19502,18478,31534,26158,30254,36142,41262,45358,49966,53550,47662,47406,46638,46126,49454,49710,50478,53038,61998,26928,6195,17715,24371,4403,10544,42543,40248,36413,57149,52285,45626,14133,60724,55860,32308,31024,64302,55086,44334,34094,28974,14126,5166,1326,3630,2862,558,61485,60717,58413,59693,61997,55597,55853,53549,56109,54573,54061,55597,54829,53549,51757,52525,52525,46893,50221,48429,47405,44333,45357
6191,5423,63278,61230,45870,42030,36142,35374,33838,32046,33582,26670,24878,15662,46,48173,37677,41261,38701,41005,41773,40749,44589,50221,53037,54061,50989,51501,54573,58925,63533,58157,61485,814,5166,46,62765,60717,60461,558,61741,1070,4398,16430,16942,18990,19758,17198,18990,14126,13870,18990,23342,31790,37422,41006,43822,44078,44334,47150,44334,44334,44846,47662,51502,50478,55086,55342,54830,60718,23344,51250,3635,17459,4403,55088,14640,8761,14397,19005,26685,22075,13366,48948,49972,63539,63279,64302,57390,47406,36910,30254,22830,13614,2350,2606,2350,558,59949,60461,57645,58669,55597,55597,53805,55597,53037,54573,54829,54317,52525,52269,50989,54061,52525,48941,49965,49965,49965,46893
5935,4911,60462,55854,44078,34094,32558,33838,32046,35118,26670,26414,17710,9518,61485,43821,34605,32813,33069,41005,43821,44589,46893,54061,58669,60205,52269,56109,57645,59437,60717,62765,62509,60717,302,302,62253,61485,63789,64301,64813,5934,6702,16942,18478,16174,13614,13614,13102,11566,13102,17710,25134,28974,37422,41518,43822,40238,41518,40750,41262,44078,39470,48174,46638,46382,48686,47662,54062,50990,51502,58415,30770,2099,11059,7219,19505,31792,45624,33852,63036,15165,33339,31029,40244,39988,23859,26927,59694,49710,51246,47662,43566,35374,31022,23342,9262,6190,61741,65325,65325,59949,58925,57645,57901,51501,58925,54061,51757,55341,55085,55085,53549,54061,51757,45869,49709,49453,46893,46893
1327,65070,63278,53294,45102,36654,36654,29742,30254,25390,24366,21294,10286,4142,54317,42797,37165,33325,39469,44845,49709,53293,50477,55597,59693,56621,54061,54829,59949,58157,59949,54061,53293,54317,61997,56621,59693,60973,62765,62765,1582,5678,6958,10286,12846,12334,15918,12334,14382,13614,10542,13870,22318,29486,34606,37934,39214,38958,36142,35118,39214,36142,37678,44846,45358,46894,47150,51502,49966,50222,40238,33838,14127,14642,63794,2867,62002,61233,3888,26167,14396,47164,61756,17210,60212,35636,35892,11827,1327,49966,47918,51502,45614,40494,39214,38190,38446,32558,24110,23598,18990,10286,9774,61229,55853,58157,54829,56621,57645,59437,57901,56109,53037,50733,53037,47405,50221,51245,46125,46893
65326,64046,59694,50990,41006,39982,39470,34094,27182,21550,19246,15662,5422,65325,48429,41005,32557,35117,32045,44333,49197,64045,57645,60461,61485,63789,57645,53293,60461,58413,62509,51245,47661,54829,56109,58925,61485,60205,61741,59181,65069,4910,6446,10286,11566,6958,9518,9262,11310,13870,14638,15406,16942,27182,31534,35118,34606,34350,38190,33582,33838,36654,38446,37166,45358,42542,41262,46638,46126,46894,37678,28974,28718,47,41265,47666,54834,51,31538,45104,32053,48699,27964,18492,60472,42036,32052,23604,1331,48430,12078,18222,28718,27438,36398,34094,34350,32814,30254,21294,23342,26414,21806,20014,19502,16686,15150,15662,16942,8494,63021,61229,61229,54573,52013,56877,54829,50477,51501,53037
4143,59694,52270,50222,39982,44078,39726,39470,27950,16430,15662,12846,4910,55853,49453,36653,35373,31789,36141,45613,56109,60205,59949,60973,59437,56109,56877,54061,58413,61229,60973,53293,50733,49965,52781,54573,58669,56621,54573,59693,60717,1326,4910,10798,1326,64557,64813,4398,7982,8494,10798,13102,13614,25902,26414,35374,34862,32046,33326,30766,28462,32046,30766,32046,36910,39470,38702,38190,34606,35374,26926,20782,21294,18990,52526,45360,35378,47666,62514,55602,48433,12852,49466,1596,51515,56,27444,19252,14132,1075,2607,22318,14126,12078,12590,4654,1582,13358,15406,24366,21294,24622,22574,19246,16174,16174,11566,12590,11310,11054,10286,11310,10286,6446,9006,3374,1582,64045,61741,53293
2095,303,58926,50222,44334,47406,40750,42798,34862,20014,14894,5422,302,55597,45357,39213,31789,35629,36653,39725,49965,60717,59181,55085,54317,48173,52013,52013,54317,52781,51245,49965,46637,46637,50221,55341,57901,56621,55597,55597,61741,6446,6446,4398,3886,64813,65069,62509,7982,11310,11822,14382,18734,18222,30510,33582,32302,32046,28718,31022,28206,33070,28462,31790,29998,31534,29486,33326,30254,25902,14894,21806,15662,20782,27694,33070,46639,9778,39730,48434,63282,34610,38194,35129,24123,15163,64310,17460,11572,7476,13363,4143,21294,18478,17198,12846,7726,3630,1326,64301,61741,4142,65069,6190,1070,9262,6702,8238,7470,10030,10030,17198,9774,10030,7982,2350,3374,3374,2862,3886
4911,63790,60206,55598,50990,53038,49966,45870,35118,25390,25646,5934,63021,50221,38189,38189,31789,31277,31533,42029,45613,51245,54061,52269,47917,47405,48173,54573,50989,52781,52269,49709,48685,46637,56365,56365,56109,59693,56877,61485,65325,3374,7726,8494,5934,64045,63533,63789,4910,10030,11310,11822,18734,22062,31790,34862,35374,32046,28974,26158,24366,26670,25134,25390,26414,23598,24878,26926,20782,15918,9262,10798,12590,15150,18990,22062,27694,1839,20785,24626,34610,50994,59698,7219,5175,47930,55610,48694,6964,5684,63027,27699,63023,20526,10286,16430,12334,11310,11822,11310,10030,64557,64045,60973,59693,58669,60205,59949,2094,64045,3374,7470,63533,2094,4654,2862,65325,2606,6702,64557
5679,64558,64302,59182,52782,56110,54062,57646,52014,33070,23854,11054,59949,48173,44845,36397,35117,33325,31277,33581,38701,42541,45101,46893,43565,43565,43309,49197,53037,52013,52269,46893,48173,42029,44333,51757,59437,58669,57389,59181,61741,6702,6446,12590,10030,2862,1582,4654,65325,1326,5678,10286,19758,23854,29998,27438,28206,26414,20270,21038,18222,21294,22318,25902,27182,20782,25390,24622,23086,15918,7470,5422,6702,12590,14894,18478,16174,13102,34350,60975,63025,19250,31026,54834,6707,2869,28985,2618,36406,3636,60467,56627,31027,42544,27694,15918,14638,5422,9006,6446,12334,10542,5934,4910,5166,3374,63277,2094,65069,302,60973,63021,60461,62765,2350,64813,60717,62253,62509,60717
10031,3119,65326,303,60206,57902,57390,60462,53038,39470,24622,11310,56109,47917,40493,33325,31277,34093,31533,29741,38701,40493,39469,50989,44845,42285,41261,43053,53037,50221,48685,44333,44845,43053,45613,52269,54061,54317,53293,57389,62765,63789,10798,11566,9006,4398,63789,58157,59437,65325,63277,2350,12078,18478,25646,28206,25646,20782,22318,19502,20014,19758,26926,31022,27694,21038,19502,25646,18478,13358,10798,3630,8750,9262,9518,8238,6958,9518,7726,5166,41262,55600,3122,25394,23346,44082,31795,26422,27449,58166,63539,52019,49203,41011,46898,6193,35886,6702,6702,4398,65069,4398,3118,4910,5422,2350,3118,46,64813,65069,64301,62509,64557,302,63789,64557,61485,61229,63021,61485
16175,10543,47,3119,62510,62766,57902,54062,50990,41774,22830,3630,53805,43053,38957,35373,33325,39725,37165,36653,36653,44077,46637,47917,47661,44845,39981,40493,46893,48173,42029,42029,39469,38189,42797,41517,49453,56621,52525,56877,61741,2606,4142,6702,3374,46,57133,56621,58157,59181,58925,61485,1582,11310,18478,23342,26670,20526,22318,18990,20270,21806,23598,29998,27950,32046,27694,24366,23086,19502,6190,7214,7726,6958,6958,6958,6958,3118,6190,558,63277,14894,4911,4913,62257,14898,24882,50738,38195,34102,55,62259,45363,45875,41523,52531,32053,59187,35375,19502,63021,63021,59693,64301,61741,61229,64045,3118,302,64045,61229,59949,61229,62509,61741,55085,61229,58413,58669,60461
18479,14895,7983,815,2095,60974,55854,56110,49710,35886,9518,62765,49197,41773,38957,36653,42029,39725,41517,42541,46125,43565,51501,52013,54317,48173,46125,43565,43821,40749,40493,39213,36397,38189,41773,45613,45357,53293,53037,58669,60717,7726,5934,1838,302,61485,55597,54061,60461,58157,63789,58669,63277,11054,18222,23854,29998,23342,21806,19758,20014,23598,26926,27950,32046,31022,30254,32558,23342,17710,12078,8494,5934,4142,11054,9774,5678,4142,1582,1838,1326,2606,2862,11054,8239,10033,53297,5682,19506,36146,64818,62260,46643,35635,39219,37171,36147,29748,57398,31286,16435,55343,21038,60973,54317,57901,56877,56365,52269,55853,55341,57133,54317,59949,52269,59949,59437,54573,58925,59693
24623,19247,14383,3887,4655,58158,56622,53806,38190,36910,13614,58669,42029,35885,36909,37933,42541,46381,52013,50989,47405,56365,59693,63789,60205,58157,49197,43309,43053,39981,37165,38701,39469,38957,44077,43565,45613,50477,56109,58925,4910,11054,9774,6446,61741,59437,56109,57133,55853,55853,60973,60205,4910,8750,19502,27694,31022,27438,25646,17710,21038,28206,28974,29998,31022,31790,29486,28206,22062,17710,12078,6958,5934,64813,2862,1326,63789,62765,63277,64301,64813,64557,64301,60461,3630,9518,57134,45616,45361,56113,50,17970,28210,61746,25907,24371,22835,26419,30515,49972,50998,24631,57910,62004,21553,53038,7982,57645,54829,50477,53293,50989,52269,48429,50989,52013,53293,48429,51501,51245
27951,17455,15919,5167,1583,59182,50990,48942,40494,30766,8750,51501,42541,38445,38189,39981,45357,50733,58669,60717,61485,59949,64045,1070,558,1582,63533,54317,43309,35629,37677,39725,39213,39213,38957,47149,48685,48941,59181,558,9774,9262,11310,3630,61997,61485,59693,59181,60461,59693,65325,63533,8750,8750,15406,24366,30254,25134,23342,16686,22574,23854,29230,31278,29486,33838,29998,27950,25646,16430,11822,7470,3630,2350,558,65069,55597,61485,58157,59949,57645,63789,64045,60973,60205,65069,64045,7982,48686,16432,27185,45873,53553,3378,19250,62770,14387,18483,15411,14131,25139,15412,39990,29239,13879,48438,51253,21043,48432,47,11054,58669,60205,55341,45869,46125,43565,50477,52781,47149
30255,21807,18223,8239,6959,65070,53550,45102,42030,29230,7470,46381,37165,32557,36141,40749,51757,55341,62765,3630,65069,2862,46,1838,3886,3118,1326,57645,46893,37933,37677,34861,35885,39725,37677,40493,46125,50221,57901,3118,11566,13358,9262,1582,65069,61997,61229,58925,59437,60717,1326,2862,4142,8238,11822,24366,26414,28206,24878,23854,25902,25902,26414,26926,27438,27438,23854,24622,23854,15150,9774,4654,1070,61741,64813,59437,55341,54573,56877,59437,60461,59437,57389,55853,58157,56109,56877,59437,60717,558,14382,14383,62256,28721,44081,54577,5938,55858,6195,2611,7731,2611,1843,43571,10294,2615,4151,54582,31798,7222,25653,57139,20786,31024,12079,28462,3374,57389,48941,47917
33327,27183,20527,13359,4655,65326,62766,52782,44078,31534,21038,56109,45357,39469,35117,42029,54573,63021,2350,4142,3886,1070,4398,4398,2862,6958,302,58413,53549,39213,34605,33581,29997,33325,36909,35885,33837,44077,56365,558,7214,11566,3886,1582,46,63789,61997,57389,60205,60205,53549,61741,1582,8494,13614,21806,26670,24622,23342,22574,23342,22574,18990,22062,29742,28206,23086,22830,18478,12078,10286,1838,61229,60205,59181,53805,52269,52781,52781,54317,55085,57645,58157,55597,60205,51757,55341,56621,58413,56365,55341,57133,4398,36398,4912,5169,24369,35889,6194,54834,65330,819,58930,55346,57650,24883,46388,5942,23094,25910,22070,10550,64309,54581,41525,7477,14132,20787,50,42288
32815,34863,31535,22575,17711,7215,1583,60974,48686,40238,33326,65325,50477,46125,48685,50477,46,6446,11310,8494,3886,5422,558,61741,46,65325,59181,58925,50989,38957,33837,34861,29997,29741,31021,33581,39469,43565,55085,3630,3374,5934,63277,60205,61741,59693,56877,54317,45101,54573,51757,58925,61229,3374,14638,18990,21550,22574,20014,22574,14638,19246,17198,16942,19502,21294,25902,17454,18990,6190,5934,1582,63789,61485,58925,56877,55341,55853,53037,56365,58925,59693,58669,58925,56109,60205,55341,59181,53037,55853,58925,55597,56109,59437,58157,8238,55598,64303,2609,17201,57137,35634,45362,46386,42034,40754,42290,43826,4659,61235,21045,51765,57653,49461,51765,34101,22069,16949,9781,5173
36399,39471,32303,26927,16175,11311,6447,61742,58158,48686,34862,12846,60205,51245,51501,58413,2094,4398,11054,10030,3374,62765,57133,57645,56365,56877,60973,52525,44077,38445,34349,28973,29997,35373,27437,37421,36653,43565,53805,64557,558,61997,57389,53805,54829,54573,52013,49965,45613,46381,49709,56877,57645,2606,10542,12590,13358,14126,9518,9774,8238,16942,15406,16174,19502,21038,16686,12078,11566,4142,4654,61485,59693,59181,60973,61741,57645,58413,57389,56365,58157,56109,63021,63277,55085,57133,56365,54317,55085,52269,53037,55085,55853,56621,54573,56621,55597,61997,2606,21038,31278,42542,4655,36655,51759,61231,12848,25904,42800,56368,3889,25137,5682,13107,64051,8500,13876,17204,11060,13876
